product_id,quantity,unit_price,subtotal,sale_index
5,4,650.0,2600.0,403
43,4,617.5,2470.0,403
12,4,3040.0,12160.0,403
25,4,675.0,2700.0,403
29,1,807.5,807.5,403
39,1,3150.0,3150.0,404
9,2,11250.0,22500.0,404
29,3,850.0,2550.0,404
10,5,4275.0,21375.0,405
41,4,6200.0,24800.0,405
28,2,198.0,396.0,405
6,1,7500.0,7500.0,405
56,5,420.0,2100.0,405
1,4,1665.0,6660.0,405
9,5,11875.0,59375.0,406
22,2,320.0,640.0,406
28,5,220.0,1100.0,406
41,4,5580.0,22320.0,406
21,2,650.0,1300.0,407
42,1,850.0,850.0,407
34,2,399.0,798.0,407
45,3,850.0,2550.0,407
15,4,480.0,1920.0,407
23,2,198.0,396.0,407
57,4,150.0,600.0,408
8,3,12500.0,37500.0,408
26,2,320.0,640.0,408
36,5,380.0,1900.0,409
55,1,162.0,162.0,409
17,4,550.0,2200.0,410
11,3,1665.0,4995.0,410
15,3,480.0,1440.0,411
27,2,750.0,1500.0,411
21,4,650.0,2600.0,412
26,3,304.0,912.0,412
23,3,220.0,660.0,412
47,3,320.0,960.0,412
16,5,315.0,1575.0,412
57,5,150.0,750.0,413
38,2,1250.0,2500.0,413
20,5,890.0,4450.0,413
10,2,4500.0,9000.0,413
8,3,12500.0,37500.0,413
46,1,1450.0,1450.0,413
33,1,180.0,180.0,413
12,2,3040.0,6080.0,414
42,5,850.0,4250.0,414
30,1,380.0,380.0,414
7,2,3780.0,7560.0,414
14,2,13950.0,27900.0,415
35,2,2250.0,4500.0,415
57,4,135.0,540.0,415
1,5,1850.0,9250.0,415
40,1,8500.0,8500.0,415
23,5,220.0,1100.0,415
2,1,3040.0,3040.0,415
7,3,4200.0,12600.0,415
39,3,3150.0,9450.0,416
9,3,12500.0,37500.0,416
15,3,480.0,1440.0,416
16,1,350.0,350.0,417
13,5,2800.0,14000.0,417
3,2,4500.0,9000.0,417
24,5,380.0,1900.0,417
40,3,8075.0,24225.0,417
30,1,380.0,380.0,418
37,1,405.0,405.0,418
31,1,450.0,450.0,418
49,5,1200.0,6000.0,418
11,4,1665.0,6660.0,419
43,5,617.5,3087.5,419
40,4,8500.0,34000.0,419
19,2,280.0,560.0,419
13,5,2800.0,14000.0,419
33,5,180.0,900.0,420
39,5,3150.0,15750.0,420
55,5,162.0,810.0,420
57,2,142.5,285.0,420
9,3,11250.0,33750.0,420
38,5,1250.0,6250.0,421
35,2,2137.5,4275.0,421
31,1,427.5,427.5,421
16,3,315.0,945.0,422
8,4,11875.0,47500.0,422
28,2,209.0,418.0,423
50,5,380.0,1900.0,423
1,5,1757.5,8787.5,424
15,2,456.0,912.0,424
49,2,1080.0,2160.0,424
36,3,380.0,1140.0,424
45,1,850.0,850.0,424
10,3,4500.0,13500.0,425
9,3,12500.0,37500.0,426
2,4,3040.0,12160.0,426
36,1,380.0,380.0,426
46,3,1450.0,4350.0,426
19,1,280.0,280.0,426
7,1,4200.0,4200.0,427
22,5,304.0,1520.0,427
48,2,450.0,900.0,427
2,4,3040.0,12160.0,427
16,2,332.5,665.0,427
44,2,1125.0,2250.0,427
13,1,2800.0,2800.0,427
56,2,420.0,840.0,428
43,1,650.0,650.0,428
49,4,1080.0,4320.0,428
9,4,12500.0,50000.0,428
5,5,650.0,3250.0,428
10,4,4500.0,18000.0,429
40,1,7650.0,7650.0,429
13,5,2660.0,13300.0,429
10,4,4500.0,18000.0,430
8,3,11875.0,35625.0,430
54,5,522.5,2612.5,430
33,3,180.0,540.0,430
7,4,4200.0,16800.0,430
50,2,361.0,722.0,430
23,2,209.0,418.0,430
20,5,890.0,4450.0,430
15,4,432.0,1728.0,431
41,3,6200.0,18600.0,432
50,4,380.0,1520.0,432
3,2,4500.0,9000.0,433
25,5,750.0,3750.0,433
33,2,171.0,342.0,433
8,2,12500.0,25000.0,433
27,4,750.0,3000.0,434
2,4,2880.0,11520.0,434
30,4,380.0,1520.0,435
15,5,480.0,2400.0,435
10,2,4500.0,9000.0,435
48,3,450.0,1350.0,435
52,2,750.0,1500.0,435
32,4,1250.0,5000.0,435
38,3,1250.0,3750.0,435
45,3,765.0,2295.0,436
55,2,180.0,360.0,436
21,5,650.0,3250.0,436
52,3,750.0,2250.0,436
7,1,4200.0,4200.0,436
3,4,4500.0,18000.0,436
3,1,4500.0,4500.0,437
39,4,3325.0,13300.0,437
25,3,675.0,2025.0,437
29,1,850.0,850.0,437
56,5,378.0,1890.0,437
49,2,1200.0,2400.0,438
30,4,380.0,1520.0,439
46,1,1450.0,1450.0,439
19,3,280.0,840.0,440
42,5,765.0,3825.0,441
45,4,850.0,3400.0,442
55,2,162.0,324.0,442
24,3,342.0,1026.0,442
10,4,4500.0,18000.0,442
48,4,450.0,1800.0,442
35,1,2250.0,2250.0,443
38,4,1250.0,5000.0,443
9,5,12500.0,62500.0,443
10,4,4275.0,17100.0,443
19,4,266.0,1064.0,443
29,3,850.0,2550.0,443
52,2,750.0,1500.0,443
43,3,650.0,1950.0,443
3,4,4050.0,16200.0,444
16,3,332.5,997.5,444
10,3,4050.0,12150.0,444
4,5,2200.0,11000.0,444
54,4,550.0,2200.0,444
56,1,420.0,420.0,444
33,2,171.0,342.0,445
31,2,450.0,900.0,445
32,2,1250.0,2500.0,445
3,1,4500.0,4500.0,445
36,1,361.0,361.0,445
50,1,380.0,380.0,445
14,4,13950.0,55800.0,445
8,2,11875.0,23750.0,446
30,4,380.0,1520.0,446
26,2,288.0,576.0,446
7,3,4200.0,12600.0,446
56,3,378.0,1134.0,446
12,4,3200.0,12800.0,446
20,1,890.0,890.0,446
33,1,171.0,171.0,447
13,2,2660.0,5320.0,447
28,5,220.0,1100.0,447
16,2,350.0,700.0,447
48,4,427.5,1710.0,447
48,3,450.0,1350.0,448
22,3,320.0,960.0,448
41,2,6200.0,12400.0,448
27,3,750.0,2250.0,448
1,3,1757.5,5272.5,448
28,2,209.0,418.0,448
11,3,1850.0,5550.0,448
54,2,522.5,1045.0,448
23,2,220.0,440.0,449
28,2,220.0,440.0,449
16,2,350.0,700.0,449
26,1,320.0,320.0,449
43,2,585.0,1170.0,449
29,3,807.5,2422.5,449
39,5,3500.0,17500.0,449
3,5,4275.0,21375.0,450
41,1,5580.0,5580.0,451
32,5,1250.0,6250.0,451
34,2,378.0,756.0,451
4,2,2200.0,4400.0,451
3,5,4050.0,20250.0,452
42,5,850.0,4250.0,452
39,5,3500.0,17500.0,452
40,1,8500.0,8500.0,452
36,2,380.0,760.0,452
53,4,180.0,720.0,452
22,4,304.0,1216.0,452
16,3,350.0,1050.0,452
28,4,220.0,880.0,453
44,5,1125.0,5625.0,453
18,2,190.0,380.0,453
55,1,180.0,180.0,454
20,5,890.0,4450.0,454
28,5,220.0,1100.0,454
9,5,12500.0,62500.0,454
51,3,250.0,750.0,454
31,5,427.5,2137.5,454
36,1,380.0,380.0,454
24,1,361.0,361.0,454
3,3,4275.0,12825.0,455
56,4,420.0,1680.0,455
26,4,320.0,1280.0,455
16,5,350.0,1750.0,455
52,5,750.0,3750.0,456
56,3,420.0,1260.0,456
28,4,220.0,880.0,456
19,5,266.0,1330.0,457
33,2,180.0,360.0,457
11,1,1757.5,1757.5,457
34,4,420.0,1680.0,457
27,4,750.0,3000.0,457
16,3,315.0,945.0,458
9,3,11875.0,35625.0,458
34,1,378.0,378.0,458
42,1,850.0,850.0,458
6,3,7500.0,22500.0,458
20,1,890.0,890.0,458
55,1,180.0,180.0,459
37,3,450.0,1350.0,459
19,4,252.0,1008.0,459
53,2,162.0,324.0,459
48,4,450.0,1800.0,459
23,4,220.0,880.0,459
36,3,380.0,1140.0,460
44,1,1125.0,1125.0,460
38,5,1250.0,6250.0,460
43,5,585.0,2925.0,461
37,5,450.0,2250.0,462
44,1,1250.0,1250.0,463
46,1,1450.0,1450.0,463
2,5,2880.0,14400.0,464
21,3,585.0,1755.0,464
32,2,1250.0,2500.0,464
54,3,522.5,1567.5,464
30,1,380.0,380.0,464
45,2,807.5,1615.0,464
18,2,180.5,361.0,464
33,1,180.0,180.0,464
16,2,350.0,700.0,465
28,1,220.0,220.0,465
39,1,3325.0,3325.0,465
48,2,450.0,900.0,465
40,3,8500.0,25500.0,465
11,4,1665.0,6660.0,465
42,1,850.0,850.0,465
9,4,12500.0,50000.0,466
8,1,11250.0,11250.0,466
28,4,209.0,836.0,466
1,5,1850.0,9250.0,466
23,3,220.0,660.0,466
6,2,7125.0,14250.0,466
21,5,585.0,2925.0,467
57,5,142.5,712.5,467
47,4,320.0,1280.0,467
25,4,750.0,3000.0,467
41,3,6200.0,18600.0,467
53,2,180.0,360.0,467
8,3,11250.0,33750.0,467
35,1,2250.0,2250.0,468
42,2,807.5,1615.0,469
11,4,1757.5,7030.0,469
20,1,890.0,890.0,469
40,3,8075.0,24225.0,469
53,3,162.0,486.0,469
8,3,12500.0,37500.0,469
17,5,550.0,2750.0,469
49,5,1200.0,6000.0,469
1,4,1850.0,7400.0,470
53,3,171.0,513.0,470
42,5,807.5,4037.5,470
3,2,4050.0,8100.0,471
27,3,750.0,2250.0,471
56,3,420.0,1260.0,471
10,4,4275.0,17100.0,471
18,4,171.0,684.0,471
50,5,342.0,1710.0,471
39,4,3500.0,14000.0,472
56,5,378.0,1890.0,472
5,5,650.0,3250.0,472
11,3,1665.0,4995.0,472
2,5,2880.0,14400.0,472
1,1,1850.0,1850.0,472
15,3,480.0,1440.0,472
3,5,4050.0,20250.0,473
52,4,750.0,3000.0,473
44,5,1125.0,5625.0,473
33,4,180.0,720.0,473
48,4,450.0,1800.0,473
53,5,180.0,900.0,473
56,1,420.0,420.0,473
45,1,850.0,850.0,474
26,2,304.0,608.0,474
10,2,4500.0,9000.0,474
29,1,850.0,850.0,474
52,5,675.0,3375.0,474
34,4,420.0,1680.0,474
47,2,288.0,576.0,475
7,4,4200.0,16800.0,475
20,1,845.5,845.5,475
43,2,650.0,1300.0,476
24,5,380.0,1900.0,476
6,1,7500.0,7500.0,476
44,4,1187.5,4750.0,476
15,5,480.0,2400.0,476
4,2,1980.0,3960.0,476
33,5,171.0,855.0,477
57,3,150.0,450.0,477
5,2,650.0,1300.0,477
48,3,450.0,1350.0,477
46,3,1450.0,4350.0,477
50,5,342.0,1710.0,477
41,1,5580.0,5580.0,477
26,5,320.0,1600.0,477
32,3,1250.0,3750.0,478
44,2,1187.5,2375.0,478
46,5,1377.5,6887.5,478
13,5,2800.0,14000.0,478
34,2,420.0,840.0,479
43,3,650.0,1950.0,479
3,4,4500.0,18000.0,479
49,3,1080.0,3240.0,479
8,1,11250.0,11250.0,479
28,3,220.0,660.0,479
50,2,380.0,760.0,479
5,4,585.0,2340.0,479
44,5,1250.0,6250.0,480
45,4,850.0,3400.0,480
54,2,550.0,1100.0,480
25,1,712.5,712.5,480
26,2,288.0,576.0,480
53,5,180.0,900.0,480
47,2,320.0,640.0,480
39,5,3325.0,16625.0,481
47,3,304.0,912.0,481
5,1,617.5,617.5,481
15,4,480.0,1920.0,481
23,3,209.0,627.0,481
8,2,12500.0,25000.0,481
52,3,712.5,2137.5,481
45,4,850.0,3400.0,481
8,5,11875.0,59375.0,482
22,1,320.0,320.0,482
44,2,1250.0,2500.0,483
29,3,850.0,2550.0,483
14,4,15500.0,62000.0,483
11,2,1665.0,3330.0,483
5,4,585.0,2340.0,483
2,1,3200.0,3200.0,484
18,1,190.0,190.0,485
51,1,237.5,237.5,485
56,4,420.0,1680.0,485
39,2,3500.0,7000.0,485
4,3,2090.0,6270.0,485
22,5,304.0,1520.0,485
37,3,427.5,1282.5,486
55,2,180.0,360.0,486
40,2,8500.0,17000.0,486
22,5,320.0,1600.0,486
29,3,765.0,2295.0,486
23,3,220.0,660.0,486
32,3,1250.0,3750.0,486
40,5,8500.0,42500.0,487
6,1,6750.0,6750.0,488
22,2,320.0,640.0,488
8,4,11875.0,47500.0,488
10,4,4500.0,18000.0,488
49,1,1140.0,1140.0,488
15,4,456.0,1824.0,488
9,5,11250.0,56250.0,488
2,2,3200.0,6400.0,489
40,4,8500.0,34000.0,489
39,4,3325.0,13300.0,489
33,2,171.0,342.0,489
51,4,250.0,1000.0,489
34,4,420.0,1680.0,489
7,3,4200.0,12600.0,489
18,4,190.0,760.0,490
38,3,1250.0,3750.0,490
8,2,11250.0,22500.0,490
50,1,380.0,380.0,491
22,5,288.0,1440.0,491
46,5,1450.0,7250.0,491
37,3,405.0,1215.0,492
46,3,1450.0,4350.0,492
36,2,342.0,684.0,492
18,3,180.5,541.5,492
47,5,320.0,1600.0,492
5,3,617.5,1852.5,492
46,1,1450.0,1450.0,493
3,4,4050.0,16200.0,493
40,4,8075.0,32300.0,493
14,5,13950.0,69750.0,494
33,3,171.0,513.0,494
17,4,550.0,2200.0,494
20,3,890.0,2670.0,494
48,1,405.0,405.0,495
20,5,845.5,4227.5,496
45,3,850.0,2550.0,496
50,5,342.0,1710.0,496
19,3,280.0,840.0,497
43,2,650.0,1300.0,497
53,2,180.0,360.0,497
9,1,12500.0,12500.0,497
29,2,850.0,1700.0,497
24,5,380.0,1900.0,497
10,5,4050.0,20250.0,497
44,3,1187.5,3562.5,498
30,1,380.0,380.0,499
51,1,225.0,225.0,499
40,3,8500.0,25500.0,500
30,4,380.0,1520.0,500
2,5,3040.0,15200.0,500
18,3,190.0,570.0,500
55,5,171.0,855.0,500
36,4,380.0,1520.0,501
38,1,1250.0,1250.0,501
19,4,252.0,1008.0,501
24,2,380.0,760.0,501
49,2,1140.0,2280.0,501
47,4,288.0,1152.0,501
21,3,650.0,1950.0,502
23,5,198.0,990.0,502
3,4,4500.0,18000.0,503
53,2,180.0,360.0,503
26,3,304.0,912.0,503
18,3,190.0,570.0,503
50,5,380.0,1900.0,503
11,1,1665.0,1665.0,503
55,1,180.0,180.0,503
1,5,1850.0,9250.0,503
33,1,162.0,162.0,504
50,4,342.0,1368.0,504
53,2,180.0,360.0,505
12,3,2880.0,8640.0,505
2,1,2880.0,2880.0,505
22,1,288.0,288.0,505
42,1,765.0,765.0,505
47,2,304.0,608.0,506
33,3,180.0,540.0,506
54,5,550.0,2750.0,506
34,4,420.0,1680.0,506
38,5,1125.0,5625.0,506
55,2,180.0,360.0,507
16,2,350.0,700.0,507
39,4,3500.0,14000.0,507
17,5,550.0,2750.0,507
28,1,220.0,220.0,507
40,4,8075.0,32300.0,508
17,1,522.5,522.5,508
16,2,332.5,665.0,508
36,1,380.0,380.0,508
5,1,617.5,617.5,508
41,2,6200.0,12400.0,508
53,5,180.0,900.0,508
40,4,8500.0,34000.0,509
6,5,7500.0,37500.0,509
8,5,12500.0,62500.0,509
32,1,1125.0,1125.0,509
14,5,13950.0,69750.0,509
45,5,850.0,4250.0,509
12,3,3200.0,9600.0,509
41,1,5580.0,5580.0,509
46,2,1450.0,2900.0,510
22,1,320.0,320.0,510
3,1,4500.0,4500.0,510
11,3,1850.0,5550.0,510
48,3,450.0,1350.0,511
21,5,650.0,3250.0,511
22,5,320.0,1600.0,511
35,4,2025.0,8100.0,512
20,3,890.0,2670.0,512
22,4,320.0,1280.0,513
40,4,8500.0,34000.0,513
6,3,6750.0,20250.0,513
32,1,1187.5,1187.5,513
33,1,180.0,180.0,513
47,2,288.0,576.0,513
4,4,1980.0,7920.0,513
16,3,350.0,1050.0,514
45,3,850.0,2550.0,515
56,5,378.0,1890.0,515
16,3,350.0,1050.0,515
38,3,1250.0,3750.0,516
51,1,225.0,225.0,516
8,2,12500.0,25000.0,516
4,3,2200.0,6600.0,516
16,4,350.0,1400.0,516
45,1,807.5,807.5,516
50,3,380.0,1140.0,516
55,1,180.0,180.0,517
21,2,650.0,1300.0,517
27,1,750.0,750.0,517
35,1,2250.0,2250.0,517
36,3,342.0,1026.0,518
50,1,380.0,380.0,518
20,2,845.5,1691.0,518
10,2,4500.0,9000.0,519
4,5,1980.0,9900.0,519
32,4,1250.0,5000.0,519
20,4,890.0,3560.0,519
28,3,220.0,660.0,519
13,5,2800.0,14000.0,519
8,4,12500.0,50000.0,519
48,1,405.0,405.0,519
7,3,3780.0,11340.0,520
33,1,162.0,162.0,520
28,4,220.0,880.0,520
40,4,7650.0,30600.0,521
9,3,11250.0,33750.0,521
4,2,2200.0,4400.0,521
7,3,4200.0,12600.0,521
45,3,850.0,2550.0,521
25,2,675.0,1350.0,522
4,2,2090.0,4180.0,522
2,5,3200.0,16000.0,522
54,5,550.0,2750.0,522
55,4,180.0,720.0,522
24,4,380.0,1520.0,523
14,1,14725.0,14725.0,523
31,1,450.0,450.0,523
35,1,2025.0,2025.0,524
6,5,7500.0,37500.0,524
4,1,1980.0,1980.0,525
8,1,12500.0,12500.0,525
47,3,320.0,960.0,525
31,5,427.5,2137.5,526
1,5,1850.0,9250.0,526
26,4,320.0,1280.0,526
8,1,12500.0,12500.0,526
18,1,171.0,171.0,526
14,3,15500.0,46500.0,526
35,3,2025.0,6075.0,527
50,3,380.0,1140.0,527
28,5,220.0,1100.0,528
54,3,550.0,1650.0,528
24,2,380.0,760.0,528
2,5,3200.0,16000.0,528
20,3,801.0,2403.0,528
36,2,361.0,722.0,528
6,2,7500.0,15000.0,528
18,1,190.0,190.0,529
18,5,171.0,855.0,530
44,1,1250.0,1250.0,530
43,4,650.0,2600.0,530
46,4,1450.0,5800.0,530
49,1,1080.0,1080.0,530
29,4,850.0,3400.0,530
29,4,807.5,3230.0,531
5,1,650.0,650.0,531
38,5,1250.0,6250.0,531
9,5,12500.0,62500.0,531
46,2,1450.0,2900.0,531
20,4,890.0,3560.0,531
21,1,617.5,617.5,531
36,2,342.0,684.0,531
56,3,420.0,1260.0,532
43,1,650.0,650.0,532
38,2,1125.0,2250.0,532
33,5,180.0,900.0,532
29,2,850.0,1700.0,532
11,2,1850.0,3700.0,532
38,3,1125.0,3375.0,533
31,1,450.0,450.0,533
11,3,1850.0,5550.0,534
13,3,2800.0,8400.0,534
19,3,280.0,840.0,534
42,4,850.0,3400.0,535
25,1,750.0,750.0,535
20,4,890.0,3560.0,535
5,1,650.0,650.0,535
3,2,4500.0,9000.0,535
7,3,3990.0,11970.0,536
8,3,12500.0,37500.0,536
14,1,15500.0,15500.0,537
23,1,198.0,198.0,537
16,4,350.0,1400.0,537
5,2,617.5,1235.0,537
7,1,3990.0,3990.0,537
2,3,3200.0,9600.0,538
27,4,750.0,3000.0,538
49,3,1140.0,3420.0,539
41,3,6200.0,18600.0,539
39,1,3500.0,3500.0,539
47,5,320.0,1600.0,539
14,2,15500.0,31000.0,539
7,4,4200.0,16800.0,540
51,3,237.5,712.5,540
16,5,315.0,1575.0,540
36,2,380.0,760.0,540
1,2,1850.0,3700.0,540
12,5,3200.0,16000.0,541
24,3,361.0,1083.0,541
33,2,180.0,360.0,541
4,3,2200.0,6600.0,541
15,3,456.0,1368.0,541
11,5,1757.5,8787.5,541
51,4,250.0,1000.0,541
47,5,288.0,1440.0,542
32,3,1250.0,3750.0,542
39,2,3500.0,7000.0,542
5,5,650.0,3250.0,542
30,3,361.0,1083.0,542
54,2,550.0,1100.0,543
57,2,135.0,270.0,543
10,5,4500.0,22500.0,543
25,1,750.0,750.0,543
18,3,190.0,570.0,544
30,3,380.0,1140.0,544
16,4,315.0,1260.0,544
27,4,750.0,3000.0,544
29,2,807.5,1615.0,544
25,5,750.0,3750.0,544
10,1,4275.0,4275.0,545
34,3,399.0,1197.0,545
16,1,350.0,350.0,545
24,2,342.0,684.0,545
42,1,807.5,807.5,545
43,4,617.5,2470.0,545
29,2,850.0,1700.0,546
11,4,1757.5,7030.0,546
6,4,7500.0,30000.0,546
52,2,712.5,1425.0,546
8,4,12500.0,50000.0,546
47,5,320.0,1600.0,546
15,5,432.0,2160.0,546
40,1,8500.0,8500.0,547
13,1,2800.0,2800.0,547
27,1,750.0,750.0,547
25,5,750.0,3750.0,547
12,1,2880.0,2880.0,548
20,1,801.0,801.0,548
17,4,550.0,2200.0,549
30,2,380.0,760.0,549
8,2,12500.0,25000.0,549
37,2,427.5,855.0,550
18,3,180.5,541.5,550
8,3,11875.0,35625.0,551
33,3,171.0,513.0,551
32,5,1125.0,5625.0,551
9,1,12500.0,12500.0,551
19,4,252.0,1008.0,552
1,1,1850.0,1850.0,552
9,3,12500.0,37500.0,553
43,2,650.0,1300.0,553
55,5,180.0,900.0,553
46,3,1450.0,4350.0,553
41,2,5580.0,11160.0,553
30,3,380.0,1140.0,553
53,4,180.0,720.0,553
1,5,1850.0,9250.0,554
14,4,14725.0,58900.0,554
7,3,4200.0,12600.0,554
56,3,420.0,1260.0,554
25,2,712.5,1425.0,554
33,3,171.0,513.0,554
44,1,1187.5,1187.5,554
8,3,12500.0,37500.0,555
17,3,550.0,1650.0,555
9,3,12500.0,37500.0,555
24,2,342.0,684.0,556
35,4,2025.0,8100.0,556
20,3,890.0,2670.0,556
25,2,750.0,1500.0,556
4,5,1980.0,9900.0,556
8,5,12500.0,62500.0,556
3,1,4500.0,4500.0,557
4,3,2200.0,6600.0,557
31,1,427.5,427.5,558
5,5,650.0,3250.0,558
21,2,650.0,1300.0,558
2,4,3200.0,12800.0,558
17,4,550.0,2200.0,559
43,3,617.5,1852.5,560
4,3,2200.0,6600.0,560
23,2,198.0,396.0,560
55,3,180.0,540.0,560
41,1,5580.0,5580.0,560
54,3,550.0,1650.0,560
34,3,420.0,1260.0,560
52,3,750.0,2250.0,561
56,4,399.0,1596.0,561
4,3,2090.0,6270.0,562
46,5,1450.0,7250.0,562
13,1,2800.0,2800.0,562
50,1,380.0,380.0,562
51,5,225.0,1125.0,563
57,4,150.0,600.0,563
31,2,450.0,900.0,563
6,2,6750.0,13500.0,563
34,1,399.0,399.0,564
25,4,750.0,3000.0,564
21,3,650.0,1950.0,564
52,5,675.0,3375.0,564
4,2,1980.0,3960.0,565
34,4,420.0,1680.0,565
44,3,1187.5,3562.5,565
45,5,807.5,4037.5,566
35,3,2250.0,6750.0,566
19,3,280.0,840.0,566
22,5,320.0,1600.0,566
7,4,3990.0,15960.0,567
3,4,4050.0,16200.0,567
21,5,650.0,3250.0,567
10,5,4500.0,22500.0,568
16,3,350.0,1050.0,568
56,3,399.0,1197.0,568
32,4,1187.5,4750.0,568
47,5,288.0,1440.0,568
37,2,427.5,855.0,569
27,4,712.5,2850.0,569
20,1,845.5,845.5,569
52,4,712.5,2850.0,569
31,5,450.0,2250.0,570
32,2,1187.5,2375.0,570
39,2,3500.0,7000.0,570
5,1,585.0,585.0,570
15,5,456.0,2280.0,570
45,3,765.0,2295.0,570
3,4,4500.0,18000.0,570
56,3,378.0,1134.0,570
25,2,675.0,1350.0,571
19,3,280.0,840.0,571
39,5,3500.0,17500.0,571
46,2,1450.0,2900.0,572
21,4,650.0,2600.0,572
54,4,550.0,2200.0,572
56,1,420.0,420.0,572
49,4,1200.0,4800.0,573
35,5,2137.5,10687.5,574
39,4,3500.0,14000.0,575
42,3,765.0,2295.0,575
48,2,427.5,855.0,575
18,1,190.0,190.0,575
5,4,650.0,2600.0,575
23,2,220.0,440.0,575
24,3,380.0,1140.0,575
55,1,180.0,180.0,575
42,2,850.0,1700.0,576
51,2,250.0,500.0,576
10,1,4500.0,4500.0,576
19,2,280.0,560.0,576
39,4,3500.0,14000.0,576
34,5,420.0,2100.0,576
12,1,3040.0,3040.0,576
29,3,850.0,2550.0,577
57,3,150.0,450.0,577
13,4,2800.0,11200.0,577
51,3,250.0,750.0,577
41,3,6200.0,18600.0,577
17,2,550.0,1100.0,577
25,1,750.0,750.0,578
18,1,171.0,171.0,578
26,4,320.0,1280.0,578
1,5,1850.0,9250.0,578
55,2,180.0,360.0,578
49,5,1200.0,6000.0,578
48,2,427.5,855.0,578
29,5,807.5,4037.5,578
13,2,2800.0,5600.0,579
23,3,220.0,660.0,579
1,3,1850.0,5550.0,579
9,3,11250.0,33750.0,579
37,4,405.0,1620.0,579
8,3,12500.0,37500.0,579
42,4,850.0,3400.0,579
16,1,350.0,350.0,580
50,5,361.0,1805.0,580
25,5,712.5,3562.5,580
26,3,320.0,960.0,580
7,1,3990.0,3990.0,581
25,3,750.0,2250.0,581
45,3,765.0,2295.0,581
6,3,6750.0,20250.0,581
5,1,585.0,585.0,582
30,3,361.0,1083.0,582
39,5,3325.0,16625.0,582
31,5,450.0,2250.0,582
35,3,2025.0,6075.0,582
24,5,380.0,1900.0,582
23,2,198.0,396.0,583
44,1,1125.0,1125.0,583
1,3,1757.5,5272.5,583
16,5,315.0,1575.0,584
41,5,6200.0,31000.0,584
57,2,142.5,285.0,584
16,3,332.5,997.5,585
26,1,320.0,320.0,585
54,3,522.5,1567.5,585
44,2,1250.0,2500.0,585
4,5,2200.0,11000.0,585
6,1,6750.0,6750.0,586
15,5,480.0,2400.0,586
2,5,3200.0,16000.0,586
13,5,2800.0,14000.0,586
50,1,380.0,380.0,586
48,5,450.0,2250.0,586
47,4,320.0,1280.0,586
34,2,378.0,756.0,587
37,5,450.0,2250.0,587
6,4,7500.0,30000.0,587
14,3,13950.0,41850.0,587
33,4,162.0,648.0,587
28,2,220.0,440.0,587
57,4,135.0,540.0,587
31,1,450.0,450.0,587
36,3,380.0,1140.0,588
18,2,190.0,380.0,588
40,4,7650.0,30600.0,588
31,4,427.5,1710.0,588
7,2,4200.0,8400.0,588
54,4,550.0,2200.0,588
35,5,2025.0,10125.0,589
37,1,450.0,450.0,589
20,2,890.0,1780.0,589
28,5,209.0,1045.0,589
18,4,190.0,760.0,589
2,4,3200.0,12800.0,589
5,2,650.0,1300.0,590
50,3,380.0,1140.0,590
48,2,450.0,900.0,590
26,5,304.0,1520.0,590
10,4,4500.0,18000.0,590
55,1,180.0,180.0,591
16,1,350.0,350.0,591
25,5,675.0,3375.0,591
23,3,198.0,594.0,591
49,3,1140.0,3420.0,591
31,2,427.5,855.0,591
3,2,4500.0,9000.0,592
45,3,765.0,2295.0,592
39,3,3150.0,9450.0,592
9,4,11875.0,47500.0,592
55,2,180.0,360.0,592
2,5,3200.0,16000.0,592
37,3,427.5,1282.5,593
30,5,380.0,1900.0,593
32,3,1187.5,3562.5,593
17,2,495.0,990.0,593
3,5,4500.0,22500.0,593
40,1,8500.0,8500.0,593
56,2,378.0,756.0,593
26,3,320.0,960.0,594
32,4,1125.0,4500.0,594
5,2,650.0,1300.0,594
23,3,220.0,660.0,594
1,5,1850.0,9250.0,594
9,3,11250.0,33750.0,594
14,1,14725.0,14725.0,594
50,4,380.0,1520.0,595
31,3,450.0,1350.0,595
20,3,801.0,2403.0,595
52,5,712.5,3562.5,595
39,5,3325.0,16625.0,595
55,1,180.0,180.0,595
26,2,304.0,608.0,596
14,2,15500.0,31000.0,596
48,5,427.5,2137.5,596
34,5,378.0,1890.0,597
17,1,550.0,550.0,597
15,1,480.0,480.0,597
48,3,427.5,1282.5,597
20,2,890.0,1780.0,597
35,3,2250.0,6750.0,597
13,2,2800.0,5600.0,597
26,2,304.0,608.0,598
44,3,1250.0,3750.0,599
3,4,4275.0,17100.0,599
40,3,8500.0,25500.0,599
27,3,750.0,2250.0,599
20,3,801.0,2403.0,599
29,4,807.5,3230.0,599
53,1,180.0,180.0,599
47,5,320.0,1600.0,600
53,3,180.0,540.0,600
4,4,2200.0,8800.0,600
47,5,304.0,1520.0,601
26,3,304.0,912.0,601
55,4,180.0,720.0,601
24,2,361.0,722.0,601
51,1,237.5,237.5,601
1,5,1850.0,9250.0,602
52,3,750.0,2250.0,602
12,4,3200.0,12800.0,602
31,3,427.5,1282.5,602
4,1,2200.0,2200.0,603
30,4,342.0,1368.0,603
46,4,1450.0,5800.0,603
9,2,12500.0,25000.0,603
18,1,171.0,171.0,603
15,5,480.0,2400.0,603
45,4,765.0,3060.0,603
14,1,15500.0,15500.0,603
2,5,3200.0,16000.0,604
24,5,342.0,1710.0,604
46,3,1450.0,4350.0,604
